d,n,k,theta1,theta2,log_cost,pf_inv,eta,metric,qubits_in,qubits_out,qubits_max,depth,gates,dw,toffoli_count,t_count,t_depth
888,1023,341,1.0805350810425707,1.0805350810425707,269.0877698079154,520135486903613,0.463510873114354,ge19,94,94,1628,2.6389745238432e+17,8.10256676111748e+18,8.95601979029287e+19,3.6887855570509e+17,2.67075779365591e+18,1.59397913757682e+17
896,1023,341,1.0808757852545858,1.0808757852545858,271.2241764399281,660483875701036,0.46372982229329,ge19,95,95,1629,3.66335127703208e+17,1.11497044021206e+19,1.23885199637144e+20,5.0743708466665e+17,3.67527538607124e+18,2.20596017224536e+17
904,1023,341,1.0810212888814048,1.0810212888814048,273.36135396537446,869021420519820,0.463940176902612,ge19,96,96,1630,4.96453343579619e+17,1.49794564859825e+19,1.67311449546326e+20,6.81511220756251e+17,4.93784239581879e+18,2.98049946414287e+17
912,1023,341,1.0813087218008888,1.0813087218008888,275.5778745017839,1112270390342244,0.464152711467276,ge19,97,97,1631,6.85236206780963e+17,2.04986646440586e+19,2.3016451285546e+20,9.32310718284578e+17,6.75742703383287e+18,4.10168031412406e+17
920,1023,341,1.0816377949652063,1.0816377949652063,277.7141418911293,1410680673225545,0.46436421504198,ge19,98,98,1632,9.51395601224732e+17,2.82194320275241e+19,3.18532439766033e+20,1.28304406784885e+18,9.30290698803197e+18,5.6782237467462e+17
928,1023,341,1.0819610097480643,1.0819610097480643,279.8503725613426,1788919152963782,0.464573186046742,ge19,99,99,1633,1.32075808010641e+18,3.88459614730077e+19,4.40811652940229e+20,1.76562074932201e+18,1.28065129023931e+19,7.86000881878338e+17
936,1023,341,1.082293208835354,1.082293208835354,281.9813125079778,2261750838788190,0.464780099122599,ge19,99,99,1633,1.82091283340745e+18,5.35564467389453e+19,6.0774157511854e+20,2.43423949457261e+18,1.76561809815214e+19,1.08364969667005e+18
944,1023,341,1.0826064078985664,1.0826064078985664,284.11745150318205,2866669488974371,0.464984086669059,ge19,100,100,1634,2.52782758705068e+18,7.37290335229998e+19,8.41117135974594e+20,3.35002756346163e+18,2.43073801536811e+19,1.500077616537e+18
952,1023,341,1.0829166724604906,1.0829166724604906,286.2535527823342,3631111184905814,0.465185661644214,ge19,101,101,1635,3.50989066592055e+18,1.015279522986e+20,1.16445589668328e+21,4.61162307048909e+18,3.34733998327929e+19,2.0770365004161e+18
960,1023,341,1.0832177662885634,1.0832177662885634,288.3896157325602,4602405624268694,0.465384639881221,ge19,102,102,1636,4.87035632436023e+18,1.39728700703733e+20,1.61120581249836e+21,6.34471589193866e+18,4.60695950273666e+19,2.87417286488605e+18
968,1023,341,1.0832988779405692,1.0832988779405692,290.60307575764034,6094282469780823,0.465574571358215,ge19,103,103,1637,6.56386782085788e+18,1.86787975509236e+20,2.16546205598587e+21,8.4787904734859e+18,6.15874545619785e+19,3.86305205645767e+18
976,1023,341,1.083593855443664,1.083593855443664,292.7390344796707,7719436160022338,0.465768796405326,ge19,104,104,1638,9.10869299949646e+18,2.57122562170569e+20,2.99699609171977e+21,1.16676569190874e+19,8.4780911764544e+19,5.34640676057401e+18
984,1023,341,1.0838844493623478,1.0838844493623478,294.8749541352842,9775665979272420,0.465960598556508,ge19,105,105,1639,1.26395870234006e+19,3.53950359000236e+20,4.14801690854769e+21,1.60562581424956e+19,1.16711808534485e+20,7.39929389595424e+18
992,1023,341,1.0841705910754555,1.0841705910754555,297.0108343415287,12377171758917312,0.466149984130754,ge19,106,106,1640,1.75380138232866e+19,4.87242369236917e+20,5.74120439851498e+21,2.20955897839433e+19,1.60668975321885e+20,1.02401232027413e+19
1000,1023,341,1.0844539207325032,1.0844539207325032,299.1466747956402,15662830558950284,0.466337010874402,ge19,107,107,1641,2.43384076664801e+19,6.70874509527757e+20,7.94815766121668e+21,3.04130836419638e+19,2.21229376048332e+20,1.41742439427951e+19
1008,1023,341,1.0847309837271335,1.0847309837271335,301.28247501986584,19825296176979800,0.466521583821311,ge19,108,108,1642,3.37639811187929e+19,9.23455810453717e+20,1.10005836832984e+22,4.18498536197336e+19,3.04531441352996e+20,1.96137042421467e+19
1016,1023,341,1.0850046947887204,1.0850046947887204,303.41823483770565,25084844630793068,0.466703799365128,ge19,109,109,1643,4.68420393292556e+19,1.2712764060659e+21,1.52272342055524e+22,5.75939038943978e+19,4.19247530176452e+20,2.7142818937177e+19
1024,1023,341,1.0850873575994153,1.0850873575994153,305.6227360767422,33051201123508696,0.466878143277069,ge19,109,109,1643,6.27660209568436e+19,1.70344764420275e+21,2.0403742342267e+22,7.71729888490244e+19,5.61770999767833e+20,3.63700378257152e+19
