d,n,k,theta1,theta2,log_cost,pf_inv,eta,metric,qubits_in,qubits_out,qubits_max,depth,gates,dw,toffoli_count,t_count,t_depth
448,511,170,1.1075288677076327,1.1075288677076327,140.7237243216907,2138551,0.463992145007964,t_count,55,55,821,212097134434.894,5268955804258.0,47028316387907.0,239000310779.143,1739321633418.9,140459606727.533
456,511,170,1.1078050761836702,1.1078050761836702,142.8679356340052,2674573,0.46443715833062,t_count,56,56,822,297886348206.514,7297349582372.94,65635013678740.7,330792398299.094,2409069246251.51,196137377525.51
464,511,170,1.1080718987789848,1.1080718987789848,145.0118303981252,3344227,0.464863176892806,t_count,57,57,823,418253962325.654,10105806697166.4,91601812273295.8,457802331256.16,3336444215228.14,273842493958.201
472,511,170,1.1083301366471836,1.1083301366471836,147.15541211145643,4180556,0.46527153479254,t_count,58,58,824,587106435690.486,13994361876712.8,127842426371603.0,633544232863.745,4620560818739.25,382282580301.291
480,511,170,1.1085801647577294,1.1085801647577294,149.29868577855623,5224867,0.465663468810602,t_count,59,59,825,823917706683.842,19378131354832.9,178421789169550.0,876703520761.08,6398558680319.09,533595729259.034
488,511,170,1.1088223393553667,1.1088223393553667,151.44165752726354,6528675,0.46604013374668,t_count,60,60,826,1155962929324.59,26831677994130.4,249013151738283.0,1213125931324.16,8860265309932.99,744706887161.034
496,511,170,1.1090570021929147,1.1090570021929147,153.58433429472825,8156209,0.466402606275002,t_count,61,61,827,1621436520721.32,37150230526933.4,347534485479973.0,1678560300584.14,12268430259766.8,1039213379811.91
504,511,170,1.1092691480191625,1.1092691480191625,155.72607455538866,10204008,0.466751515042833,t_count,61,61,827,2241073318098.55,51347301809930.0,480345824566594.0,2320027120633.19,16956847436669.8,1436351869187.82
512,511,170,1.1095082415320945,1.1095082415320945,157.86818281615328,12718210,0.467088988445079,t_count,62,62,828,3146579963850.31,71176648380143.3,671210096860951.0,3213886487141.22,23506803259352.3,2006575725610.42
520,1023,341,1.1063137118072757,1.1063137118072757,160.56598688326,40196748,0.451050339097279,t_count,63,63,1597,3544632499181.34,150218458712125.0,1.43331679717851e+15,6908876576012.49,49462505408423.6,2426224280610.13
528,1023,341,1.1065709817682237,1.1065709817682237,162.70745211682078,50447555,0.451492103815079,t_count,64,64,1598,4966117673993.67,207884430923547.0,1.99190605573408e+15,9557904870048.12,68452566732485.6,3381451984050.97
536,1023,341,1.1067531967525264,1.1067531967525264,164.84835554811264,63715320,0.451918007067999,t_count,64,64,1598,6836272189846.85,286170132710913.0,2.74202362237859e+15,13157247480961.5,94230626214823.7,4654848651880.65
544,1023,341,1.1070667773666527,1.1070667773666527,166.98926996049798,79363788,0.45233566721615,t_count,65,65,1599,9624999960696.57,398040320955258.0,3.83018872505432e+15,18294664937701.2,131071959762538.0,6520161263697.68
552,1023,341,1.107302663817671,1.107302663817671,169.12997223677647,99518532,0.45273919317134,t_count,66,66,1600,13479111838211.8,550776992673404.0,5.32271295378859e+15,25306371735466.4,181373343117115.0,9085185675265.34
